# Voltage vs Current for UV

#! V[f, 0]/ I[f,1]/

3.302 -0.88632
2.890 -0.88619
2.331 -0.85788
2.120 -0.81964
1.912 -0.75544
1.740 -0.65855
1.652 -0.55821
1.557 -0.38941
1.444 -0.03148
1.421 0.08409
1.381 0.26105
1.351 0.47809
1.312 0.74877
1.284 0.97527
1.218 1.55341
1.189 1.86974
1.147 2.41425
1.123 2.71091
1.109 2.99537
1.074 3.49864





